"Pitch, mm","PkgHlfDiagSz, mm","DieHlfDiagSz, mm","ΔT, °C","t (Ramp up and hot dwell time), min","Tmax, °C","Substrate thickness, mm",Ball count,"Package CTE, ppm/°C",Package Specific Heat J/KgK,Package Thermal conductivity W/mK,"Package melting temp., K",Packag Poisson ratio,"Package Young Module, GPa","Package density, g/cm3","Package Plating (0:None, 1:Ni/Au, )",b_Ag (Wt. % Ag comp. in ball alloy),p_Ag (Wt. % Ag comp. in paste alloy),b_Cu (Wt. % Cu comp. in ball alloy),p_Cu (Wt. % Cu comp. in paste alloy),Solder CTE,Solder Specific Heat J/KgK,Solder Thermal conductivity W/mK,Solder melting temp.,Solder Poisson Ratio,Solder Young Module,Solder density,Solder Tensile Strength MPa,Substrate CTE x-y-direction,Substrate CTE z-direction,Substrate Specific Heat J/KgK,Substrate Thermal Conductivity x-y-direction W/mK,Substrate Thermal Conductivity z-direction W/mK,Substrate melting temp.,Substrate Poisson ratio,Substrate Young Module,Substrate density,"Substratre Plating (0:None, 1:Ni/Au, )",mean life (cycle),cycle_mode,frequency_min_per_cycle,log_life,Tmin_C,Tmean_C,period_min_per_cycle,freq_cycle_per_hour,hot_duty_ratio,creep_index,fatigue_index,creep_ratio,fatigue_ratio,CTE_pkg_sub_xy,CTE_solder_sub_xy,CTE_solder_pkg,geom_strain_index,pkg_die_ratio,relative_pitch,solder_thermal_diffusivity,substrate_thermal_diffusivity_xy,solder_effective_E,substrate_effective_E,package_effective_E
1.0,24.74873734,9.192388155,100.0,70.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,4044.006153,0,100.0,8.305238350628642,0.0,50.0,100.0,0.599999994,0.699999993,70.09999930000001,60.0999994,0.5384024536215111,0.4615975386979974,-11.379999999999999,8.5,19.88,-46095.02961198036,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,100.0,60.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,4219.903416,0,120.0,8.347804463739138,0.0,50.0,120.0,0.4999999958333334,0.4999999958333334,50.09999958333333,50.09999958333333,0.49999999500998005,0.49999999500998005,-11.379999999999999,8.5,19.88,-46095.02961198036,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,100.0,70.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,4044.006153,0,140.0,8.305238350628642,0.0,50.0,140.0,0.4285714255102041,0.49999999642857146,50.09999964285714,42.95714255102041,0.5383788704804484,0.4616211187734663,-11.379999999999999,8.5,19.88,-46095.02961198036,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,100.0,120.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,3484.640872,0,240.0,8.156407200692712,0.0,50.0,240.0,0.24999999895833333,0.49999999791666666,50.09999979166666,25.09999989583333,0.6662233953941235,0.33377659130800436,-11.379999999999999,8.5,19.88,-46095.02961198036,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,100.0,310.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,2681.104778,0,720.0,7.894357130192618,0.0,50.0,720.0,0.08333333321759259,0.4305555549575617,43.15555549575617,8.433333321759259,0.8365280906103939,0.1634718900055876,-11.379999999999999,8.5,19.88,-46095.02961198036,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,100.0,11.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,6742.100574,1,,8.81627512394294,0.0,50.0,,,,0.1,142.9571394557824,0.0006990213818156743,0.9993009716279706,-11.379999999999999,8.5,19.88,-46095.02961198036,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,100.0,31.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,5064.234255,1,,8.530155665366506,0.0,50.0,,,,0.1,142.9571394557824,0.0006990213818156743,0.9993009716279706,-11.379999999999999,8.5,19.88,-46095.02961198036,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,100.0,61.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,4200.681808,1,,8.343240154596762,0.0,50.0,,,,0.1,142.9571394557824,0.0006990213818156743,0.9993009716279706,-11.379999999999999,8.5,19.88,-46095.02961198036,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,125.0,44.8,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,3327.308537,0,40.0,8.110219507078941,-25.0,37.5,40.0,1.4999999625000011,1.1199999720000007,112.09999720000006,187.62499531250012,0.3740095074698029,0.6259904891938053,-11.379999999999999,8.5,19.88,-57618.787014975445,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,75.0,44.8,75.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,11427.05064,0,40.0,9.343826194562407,0.0,37.5,40.0,1.4999999625000011,1.1199999720000007,84.07499790000004,112.57499718750007,0.4275362297113425,0.5724637652034807,-11.379999999999999,8.5,19.88,-34571.27220898527,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,60.0,16.0,60.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,29315.9536,0,40.0,10.28592124882889,0.0,30.0,40.0,1.4999999625000011,0.39999999000000025,24.059999400000017,90.05999775000006,0.2108307026817105,0.7891692885555835,-11.379999999999999,8.5,19.88,-27657.017767188216,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,140.0,16.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,3761.695967,0,40.0,8.232890991953285,-40.0,30.0,40.0,1.4999999625000011,0.39999999000000025,40.099999000000025,210.13999475000014,0.16024616304864273,0.8397538329551936,-11.379999999999999,8.5,19.88,-64533.0414567725,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,150.0,25.0,125.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,1937.759045,0,40.0,7.569803379857041,-25.0,50.0,40.0,1.4999999625000011,0.6249999843750005,78.24999804687506,225.14999437500015,0.2579103485281527,0.7420896481758684,-11.379999999999999,8.5,19.88,-69142.54441797054,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,100.0,15.0,60.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,14399.78915,0,30.0,9.575038286145846,-40.0,10.0,30.0,1.9999999333333356,0.4999999833333339,30.05999900000003,200.09999333333357,0.1306047961014018,0.8693951995537945,-11.379999999999999,8.5,19.88,-46095.02961198036,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,165.0,30.0,125.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,1586.924616,0,60.0,7.37018316964755,-40.0,42.5,60.0,0.9999999833333336,0.4999999916666668,62.62499895833334,165.16499725000006,0.27492427115251,0.7250757244574816,-11.379999999999999,8.5,19.88,-76056.7988597676,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,165.0,21.0,125.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,1751.218023,0,42.0,7.4686377061056275,-40.0,42.5,42.0,1.428571394557824,0.49999998809523843,62.6249985119048,235.87928010204095,0.20979598213096787,0.7902040145189964,-11.379999999999999,8.5,19.88,-76056.7988597676,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,165.0,120.0,125.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,1082.099826,0,240.0,6.987582418191692,-40.0,42.5,240.0,0.24999999895833333,0.49999999791666666,62.62499973958332,41.414999828125,0.6019319434627216,0.3980680469255907,-11.379999999999999,8.5,19.88,-76056.7988597676,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,180.0,15.0,125.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,1697.429011,0,30.0,7.4374589916138625,-55.0,35.0,30.0,1.9999999333333356,0.4999999833333339,62.62499791666673,360.17998800000044,0.1481179263597707,0.8518820712750726,-11.379999999999999,8.5,19.88,-82971.05330156464,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,100.0,15.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,6106.166882,0,30.0,8.717218259196592,0.0,50.0,30.0,1.9999999333333356,0.4999999833333339,50.09999833333338,200.09999333333357,0.20023980736114538,0.7997601886420519,-11.379999999999999,8.5,19.88,-46095.02961198036,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,100.0,38.65,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,4701.477735,0,30.0,8.4558448264484,0.0,50.0,30.0,1.9999999333333356,1.2883332903888902,128.933329038889,200.09999333333357,0.3918549273899281,0.608145069570866,-11.379999999999999,8.5,19.88,-46095.02961198036,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,100.0,20.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,5639.759577,0,40.0,8.63777401219705,0.0,50.0,40.0,1.4999999625000011,0.49999998750000035,50.09999875000003,150.0999962500001,0.250249749005989,0.749750245999006,-11.379999999999999,8.5,19.88,-46095.02961198036,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,100.0,47.3,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,4446.398963,0,40.0,8.400074701575361,0.0,50.0,40.0,1.4999999625000011,1.1824999704375008,118.34999704375007,150.0999962500001,0.44086421888408067,0.5591357773908309,-11.379999999999999,8.5,19.88,-46095.02961198036,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,100.0,79.6,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,3850.994389,0,50.0,8.256346316271056,0.0,50.0,50.0,1.1999999760000006,1.5919999681600006,159.29999681600003,120.09999760000005,0.5701503200771978,0.42984967634370413,-11.379999999999999,8.5,19.88,-46095.02961198036,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,100.0,30.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,5042.247794,0,60.0,8.525805557098016,0.0,50.0,60.0,0.9999999833333336,0.4999999916666668,50.09999916666668,100.09999833333336,0.33355525743674797,0.6664447359054623,-11.379999999999999,8.5,19.88,-46095.02961198036,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,100.0,40.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,4657.105813,0,80.0,8.446364166588161,0.0,50.0,80.0,0.7499999906250001,0.4999999937500001,50.099999375,75.09999906250002,0.40015974121477516,0.5998402507980043,-11.379999999999999,8.5,19.88,-46095.02961198036,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,100.0,47.3,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,4446.398963,0,80.0,8.400074701575361,0.0,50.0,80.0,0.7499999906250001,0.591249992609375,59.22499926093751,75.09999906250002,0.44090824164704623,0.5590917509083233,-11.379999999999999,8.5,19.88,-46095.02961198036,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,100.0,70.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,3990.147926,0,90.0,8.291834169257863,0.0,50.0,90.0,0.6666666592592594,0.7777777691358025,77.87777691358025,66.76666592592593,0.5384083539357478,0.46159163915074775,-11.379999999999999,8.5,19.88,-46095.02961198036,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,100.0,70.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,3990.147926,0,100.0,8.291834169257863,0.0,50.0,100.0,0.599999994,0.699999993,70.09999930000001,60.0999994,0.5384024536215111,0.4615975386979974,-11.379999999999999,8.5,19.88,-46095.02961198036,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,100.0,60.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,4163.702582,0,120.0,8.334400143167654,0.0,50.0,120.0,0.4999999958333334,0.4999999958333334,50.09999958333333,50.09999958333333,0.49999999500998005,0.49999999500998005,-11.379999999999999,8.5,19.88,-46095.02961198036,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,100.0,70.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,3990.147926,0,140.0,8.291834169257863,0.0,50.0,140.0,0.4285714255102041,0.49999999642857146,50.09999964285714,42.95714255102041,0.5383788704804484,0.4616211187734663,-11.379999999999999,8.5,19.88,-46095.02961198036,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,100.0,120.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,3438.232293,0,240.0,8.143003554821636,0.0,50.0,240.0,0.24999999895833333,0.49999999791666666,50.09999979166666,25.09999989583333,0.6662233953941235,0.33377659130800436,-11.379999999999999,8.5,19.88,-46095.02961198036,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,100.0,310.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,2645.397723,0,720.0,7.880954644414854,0.0,50.0,720.0,0.08333333321759259,0.4305555549575617,43.15555549575617,8.433333321759259,0.8365280906103939,0.1634718900055876,-11.379999999999999,8.5,19.88,-46095.02961198036,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,100.0,11.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,6652.309024,1,,8.802869607483256,0.0,50.0,,,,0.1,142.9571394557824,0.0006990213818156743,0.9993009716279706,-11.379999999999999,8.5,19.88,-46095.02961198036,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,100.0,31.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,4996.788592,1,,8.516750811980883,0.0,50.0,,,,0.1,142.9571394557824,0.0006990213818156743,0.9993009716279706,-11.379999999999999,8.5,19.88,-46095.02961198036,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,100.0,61.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,4144.736969,1,,8.329835848870308,0.0,50.0,,,,0.1,142.9571394557824,0.0006990213818156743,0.9993009716279706,-11.379999999999999,8.5,19.88,-46095.02961198036,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,125.0,44.8,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,3282.995316,0,40.0,8.096816044261923,-25.0,37.5,40.0,1.4999999625000011,1.1199999720000007,112.09999720000006,187.62499531250012,0.3740095074698029,0.6259904891938053,-11.379999999999999,8.5,19.88,-57618.787014975445,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,75.0,44.8,75.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,11274.86475,0,40.0,9.330419857660472,0.0,37.5,40.0,1.4999999625000011,1.1199999720000007,84.07499790000004,112.57499718750007,0.4275362297113425,0.5724637652034807,-11.379999999999999,8.5,19.88,-34571.27220898527,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,60.0,16.0,60.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,28925.52262,0,40.0,10.272514190953004,0.0,30.0,40.0,1.4999999625000011,0.39999999000000025,24.059999400000017,90.05999775000006,0.2108307026817105,0.7891692885555835,-11.379999999999999,8.5,19.88,-27657.017767188216,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,140.0,16.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,3711.597558,0,40.0,8.219487061014846,-40.0,30.0,40.0,1.4999999625000011,0.39999999000000025,40.099999000000025,210.13999475000014,0.16024616304864273,0.8397538329551936,-11.379999999999999,8.5,19.88,-64533.0414567725,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,150.0,25.0,125.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,1911.951897,0,40.0,7.556402823802619,-25.0,50.0,40.0,1.4999999625000011,0.6249999843750005,78.24999804687506,225.14999437500015,0.2579103485281527,0.7420896481758684,-11.379999999999999,8.5,19.88,-69142.54441797054,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
